stock_name,datetime,open,high,low,close,volume
FB,"2018-02-26 13:50:00",184,184,184,184,9292
FB,"2018-02-26 13:51:00",184,184,184,184,2911
FB,"2018-02-26 13:52:00",184,184,184,184,7433
FB,"2018-02-26 13:53:00",184,184,184,184,7122
FB,"2018-02-26 13:54:00",184,184,184,184,8751
FB,"2018-02-26 13:55:00",184,184,184,184,9166
FB,"2018-02-26 13:56:00",184,184,184,184,9708
FB,"2018-02-26 13:57:00",184,184,184,184,7492
FB,"2018-02-26 13:58:00",184,184,184,184,11779
FB,"2018-02-26 13:59:00",184,184,184,184,13647
FB,"2018-02-26 14:00:00",184,184,184,184,8464
FB,"2018-02-26 14:01:00",184,184,184,184,18672
FB,"2018-02-26 14:02:00",184,185,184,184,22873
FB,"2018-02-26 14:03:00",184,185,184,185,18264
FB,"2018-02-26 14:04:00",184,185,184,185,36341
FB,"2018-02-26 14:05:00",185,185,185,185,22615
FB,"2018-02-26 14:06:00",185,185,185,185,20871
FB,"2018-02-26 14:07:00",185,185,185,185,21649
FB,"2018-02-26 14:08:00",185,185,185,185,13632
FB,"2018-02-26 14:09:00",185,185,184,184,16211
FB,"2018-02-26 14:10:00",184,184,184,184,16384
FB,"2018-02-26 14:11:00",184,184,184,184,8567
FB,"2018-02-26 14:12:00",184,185,184,185,19892
FB,"2018-02-26 14:13:00",185,185,184,185,8551
FB,"2018-02-26 14:14:00",185,185,185,185,32219
FB,"2018-02-26 14:15:00",185,185,185,185,17235
FB,"2018-02-26 14:16:00",185,185,185,185,20989
FB,"2018-02-26 14:17:00",185,185,184,184,14686
FB,"2018-02-26 14:18:00",184,185,184,185,11300
FB,"2018-02-26 14:19:00",185,185,185,185,20793
FB,"2018-02-26 14:20:00",185,185,185,185,19759
FB,"2018-02-26 14:21:00",185,185,185,185,11436
FB,"2018-02-26 14:22:00",185,185,185,185,15267
FB,"2018-02-26 14:23:00",185,185,184,184,25034
FB,"2018-02-26 14:24:00",184,185,184,184,14249
FB,"2018-02-26 14:25:00",184,184,184,184,7492
FB,"2018-02-26 14:26:00",184,185,184,185,12070
FB,"2018-02-26 14:27:00",184,185,184,184,28637
FB,"2018-02-26 14:28:00",184,184,184,184,19584
FB,"2018-02-26 14:29:00",184,184,184,184,11197
FB,"2018-02-26 14:30:00",184,184,184,184,10396
FB,"2018-02-26 14:31:00",184,184,184,184,15043
FB,"2018-02-26 14:32:00",184,184,184,184,13275
FB,"2018-02-26 14:33:00",184,184,184,184,12330
FB,"2018-02-26 14:34:00",184,184,184,184,28276
FB,"2018-02-26 14:35:00",184,184,184,184,15707
FB,"2018-02-26 14:36:00",184,184,184,184,15860
FB,"2018-02-26 14:37:00",184,184,184,184,12480
FB,"2018-02-26 14:38:00",184,185,184,185,17710
FB,"2018-02-26 14:39:00",185,185,185,185,18266
FB,"2018-02-26 14:40:00",185,185,184,184,63407
FB,"2018-02-26 14:41:00",184,184,184,184,4760
FB,"2018-02-26 14:42:00",184,185,184,184,16150
FB,"2018-02-26 14:43:00",184,185,184,185,12255
FB,"2018-02-26 14:44:00",185,185,184,185,7050
FB,"2018-02-26 14:45:00",185,185,184,184,5651
FB,"2018-02-26 14:46:00",184,184,184,184,16407
FB,"2018-02-26 14:47:00",184,184,184,184,11658
FB,"2018-02-26 14:48:00",184,184,184,184,13718
FB,"2018-02-26 14:49:00",184,184,184,184,14531
FB,"2018-02-26 14:50:00",184,184,184,184,10372
FB,"2018-02-26 14:51:00",184,184,184,184,8376
FB,"2018-02-26 14:52:00",184,185,184,185,17200
FB,"2018-02-26 14:53:00",185,185,184,185,8882
FB,"2018-02-26 14:54:00",185,185,185,185,25817
FB,"2018-02-26 14:55:00",185,185,185,185,21403
FB,"2018-02-26 14:56:00",185,185,184,184,17736
FB,"2018-02-26 14:57:00",184,184,184,184,20339
FB,"2018-02-26 14:58:00",184,185,184,185,10223
FB,"2018-02-26 14:59:00",185,185,184,185,16504
FB,"2018-02-26 15:00:00",185,185,184,185,6363
FB,"2018-02-26 15:01:00",185,185,184,185,8872
FB,"2018-02-26 15:02:00",185,185,185,185,6923
FB,"2018-02-26 15:03:00",185,185,185,185,22012
FB,"2018-02-26 15:04:00",185,185,185,185,23266
FB,"2018-02-26 15:05:00",185,185,185,185,26754
FB,"2018-02-26 15:06:00",185,185,185,185,28682
FB,"2018-02-26 15:07:00",185,185,185,185,30535
FB,"2018-02-26 15:08:00",185,185,185,185,34397
FB,"2018-02-26 15:09:00",185,185,185,185,36367
FB,"2018-02-26 15:10:00",185,185,185,185,19822
FB,"2018-02-26 15:11:00",185,185,185,185,22736
FB,"2018-02-26 15:12:00",185,185,185,185,11066
FB,"2018-02-26 15:13:00",185,185,185,185,11213
FB,"2018-02-26 15:14:00",185,185,185,185,26520
FB,"2018-02-26 15:15:00",185,185,185,185,13282
FB,"2018-02-26 15:16:00",185,185,185,185,21952
FB,"2018-02-26 15:17:00",185,185,185,185,14986
FB,"2018-02-26 15:18:00",185,185,185,185,16325
FB,"2018-02-26 15:19:00",185,185,185,185,23771
FB,"2018-02-26 15:20:00",185,185,185,185,32448
FB,"2018-02-26 15:21:00",185,185,185,185,30254
FB,"2018-02-26 15:22:00",185,185,185,185,15034
FB,"2018-02-26 15:23:00",185,185,185,185,21746
FB,"2018-02-26 15:24:00",185,185,185,185,27837
FB,"2018-02-26 15:25:00",185,185,185,185,15626
FB,"2018-02-26 15:26:00",185,185,185,185,17005
FB,"2018-02-26 15:27:00",185,185,185,185,11850
FB,"2018-02-26 15:28:00",185,185,185,185,32869
FB,"2018-02-26 15:29:00",185,185,185,185,26583
FB,"2018-02-26 15:30:00",185,185,185,185,65746
FB,"2018-02-26 15:31:00",185,185,185,185,23857
FB,"2018-02-26 15:32:00",185,185,185,185,45010
FB,"2018-02-26 15:33:00",185,185,185,185,24046
FB,"2018-02-26 15:34:00",185,185,185,185,35006
FB,"2018-02-26 15:35:00",185,185,185,185,50657
FB,"2018-02-26 15:36:00",185,185,185,185,38816
FB,"2018-02-26 15:37:00",185,185,185,185,22263
FB,"2018-02-26 15:38:00",185,185,185,185,40632
FB,"2018-02-26 15:39:00",185,185,185,185,27866
FB,"2018-02-26 15:40:00",185,185,185,185,34012
FB,"2018-02-26 15:41:00",185,185,185,185,25659
FB,"2018-02-26 15:42:00",185,185,185,185,35023
FB,"2018-02-26 15:43:00",185,185,185,185,31024
FB,"2018-02-26 15:44:00",185,185,185,185,31863
FB,"2018-02-26 15:45:00",185,185,185,185,56723
FB,"2018-02-26 15:46:00",185,185,185,185,55904
FB,"2018-02-26 15:47:00",185,185,184,185,45393
FB,"2018-02-26 15:48:00",185,185,185,185,28285
FB,"2018-02-26 15:49:00",185,185,185,185,32522
FB,"2018-02-26 15:50:00",185,185,184,185,107539
FB,"2018-02-26 15:51:00",185,185,185,185,107279
FB,"2018-02-26 15:52:00",185,185,184,185,44557
FB,"2018-02-26 15:53:00",185,185,184,184,42481
FB,"2018-02-26 15:54:00",184,185,184,184,44245
FB,"2018-02-26 15:55:00",184,184,184,184,27843
FB,"2018-02-26 15:56:00",184,185,184,185,69121
FB,"2018-02-26 15:57:00",185,185,185,185,62274
FB,"2018-02-26 15:58:00",185,185,185,185,58972
FB,"2018-02-26 15:59:00",185,185,185,185,79318
FB,"2018-02-26 16:00:00",185,185,185,185,1034613
FB,"2018-02-27 09:30:00",184,184,184,184,213185
FB,"2018-02-27 09:31:00",184,185,184,184,57942
FB,"2018-02-27 09:32:00",184,185,184,185,93329
FB,"2018-02-27 09:33:00",185,185,185,185,59352
FB,"2018-02-27 09:34:00",185,185,184,185,66296
FB,"2018-02-27 09:35:00",185,185,184,184,116924
FB,"2018-02-27 09:36:00",184,184,184,184,56027
FB,"2018-02-27 09:37:00",184,184,184,184,59054
FB,"2018-02-27 09:38:00",184,184,184,184,39637
FB,"2018-02-27 09:39:00",184,184,184,184,71747
FB,"2018-02-27 09:40:00",184,184,184,184,84310
FB,"2018-02-27 09:41:00",184,184,184,184,61087
FB,"2018-02-27 09:42:00",184,184,184,184,73122
FB,"2018-02-27 09:43:00",184,184,184,184,103641
FB,"2018-02-27 09:44:00",184,184,184,184,85846
FB,"2018-02-27 09:45:00",184,184,184,184,87403
FB,"2018-02-27 09:46:00",184,184,184,184,74256
FB,"2018-02-27 09:47:00",184,184,184,184,134106
FB,"2018-02-27 09:48:00",184,184,184,184,75126
FB,"2018-02-27 09:49:00",184,184,184,184,58386
FB,"2018-02-27 09:50:00",184,184,184,184,84765
FB,"2018-02-27 09:51:00",184,184,184,184,57446
FB,"2018-02-27 09:52:00",184,184,184,184,56228
FB,"2018-02-27 09:53:00",184,184,184,184,52586
FB,"2018-02-27 09:54:00",184,184,184,184,33578
FB,"2018-02-27 09:55:00",184,184,183,183,174816
FB,"2018-02-27 09:56:00",183,183,183,183,121368
FB,"2018-02-27 09:57:00",183,183,183,183,125991
FB,"2018-02-27 09:58:00",183,183,183,183,48911
FB,"2018-02-27 09:59:00",183,183,183,183,52573
FB,"2018-02-27 10:00:00",183,183,183,183,42152
FB,"2018-02-27 10:01:00",183,183,183,183,58638
FB,"2018-02-27 10:02:00",183,183,183,183,58638
FB,"2018-02-27 10:03:00",183,183,183,183,53304
FB,"2018-02-27 10:04:00",183,183,183,183,62331
FB,"2018-02-27 10:05:00",183,183,183,183,61502
FB,"2018-02-27 10:06:00",183,183,183,183,44337
FB,"2018-02-27 10:07:00",183,183,183,183,56118
FB,"2018-02-27 10:08:00",183,183,183,183,79974
FB,"2018-02-27 10:09:00",184,184,183,183,33012
FB,"2018-02-27 10:10:00",183,184,183,183,38208
FB,"2018-02-27 10:11:00",183,184,183,183,34124
FB,"2018-02-27 10:12:00",183,184,183,184,26415
FB,"2018-02-27 10:13:00",184,184,184,184,36661
FB,"2018-02-27 10:14:00",184,184,184,184,33807
FB,"2018-02-27 10:15:00",184,184,184,184,41335
FB,"2018-02-27 10:16:00",184,184,184,184,20894
FB,"2018-02-27 10:17:00",184,184,184,184,29466
FB,"2018-02-27 10:18:00",184,184,184,184,26838
FB,"2018-02-27 10:19:00",184,184,184,184,16160
FB,"2018-02-27 10:20:00",184,184,184,184,22639
FB,"2018-02-27 10:21:00",184,184,184,184,51236
FB,"2018-02-27 10:22:00",184,184,184,184,31804
FB,"2018-02-27 10:23:00",184,184,184,184,38471
FB,"2018-02-27 10:24:00",184,184,184,184,20812
FB,"2018-02-27 10:25:00",184,184,184,184,37246
FB,"2018-02-27 10:26:00",184,184,184,184,24485
FB,"2018-02-27 10:27:00",184,184,184,184,22434
FB,"2018-02-27 10:28:00",184,184,184,184,66051
FB,"2018-02-27 10:29:00",184,184,184,184,21021
FB,"2018-02-27 10:30:00",184,184,184,184,17520
FB,"2018-02-27 10:31:00",184,184,184,184,27191
FB,"2018-02-27 10:32:00",184,184,184,184,59578
FB,"2018-02-27 10:33:00",184,184,184,184,30204
FB,"2018-02-27 10:34:00",184,184,184,184,41755
FB,"2018-02-27 10:35:00",184,184,184,184,30075
FB,"2018-02-27 10:36:00",184,184,184,184,16737
FB,"2018-02-27 10:37:00",184,184,184,184,26522
FB,"2018-02-27 10:38:00",184,184,184,184,14859
FB,"2018-02-27 10:39:00",184,184,184,184,75015
FB,"2018-02-27 10:40:00",184,184,184,184,29337
FB,"2018-02-27 10:41:00",184,184,184,184,21409
FB,"2018-02-27 10:42:00",184,184,184,184,29841
FB,"2018-02-27 10:43:00",184,184,184,184,29356
FB,"2018-02-27 10:44:00",184,184,184,184,60194
FB,"2018-02-27 10:45:00",184,184,184,184,34461
FB,"2018-02-27 10:46:00",184,184,184,184,47447
FB,"2018-02-27 10:47:00",184,184,184,184,28646
FB,"2018-02-27 10:48:00",184,184,184,184,39524
FB,"2018-02-27 10:49:00",184,184,184,184,46920
FB,"2018-02-27 10:50:00",184,184,184,184,27830
FB,"2018-02-27 10:51:00",184,184,184,184,29765
FB,"2018-02-27 10:52:00",184,184,184,184,39465
FB,"2018-02-27 10:53:00",184,184,184,184,37061
FB,"2018-02-27 10:54:00",184,184,184,184,83230
FB,"2018-02-27 10:55:00",184,184,183,183,65905
FB,"2018-02-27 10:56:00",183,184,183,183,52125
FB,"2018-02-27 10:57:00",183,184,183,183,45623
FB,"2018-02-27 10:58:00",183,184,183,184,23601
FB,"2018-02-27 10:59:00",184,184,183,184,25470
FB,"2018-02-27 11:00:00",184,184,184,184,25380
FB,"2018-02-27 11:01:00",184,184,183,183,22853
FB,"2018-02-27 11:02:00",183,184,183,184,20101
FB,"2018-02-27 11:03:00",184,184,183,183,25638
FB,"2018-02-27 11:04:00",183,184,183,183,24329
FB,"2018-02-27 11:05:00",183,183,183,183,54244
FB,"2018-02-27 11:06:00",183,183,183,183,30623
FB,"2018-02-27 11:07:00",183,183,183,183,14466
FB,"2018-02-27 11:08:00",183,184,183,183,22665
FB,"2018-02-27 11:09:00",183,183,183,183,20737
FB,"2018-02-27 11:10:00",183,183,183,183,13626
FB,"2018-02-27 11:11:00",183,184,183,184,15073
FB,"2018-02-27 11:12:00",183,184,183,184,38895
FB,"2018-02-27 11:13:00",184,184,184,184,50787
FB,"2018-02-27 11:14:00",184,184,184,184,52338
FB,"2018-02-27 11:15:00",184,184,184,184,28517
FB,"2018-02-27 11:16:00",184,184,184,184,14956
FB,"2018-02-27 11:17:00",184,184,184,184,24120
FB,"2018-02-27 11:18:00",184,184,184,184,18942
FB,"2018-02-27 11:19:00",184,184,184,184,24283
FB,"2018-02-27 11:20:00",184,184,184,184,20235
FB,"2018-02-27 11:21:00",184,184,184,184,14685
FB,"2018-02-27 11:22:00",184,184,184,184,17089
FB,"2018-02-27 11:23:00",184,184,183,183,21708
FB,"2018-02-27 11:24:00",183,183,183,183,21955
FB,"2018-02-27 11:25:00",183,183,183,183,17519
FB,"2018-02-27 11:26:00",183,184,183,184,63208
FB,"2018-02-27 11:27:00",184,184,184,184,46073
FB,"2018-02-27 11:28:00",184,184,183,184,37053
FB,"2018-02-27 11:29:00",184,184,183,183,23426
FB,"2018-02-27 11:30:00",183,183,183,183,26763
FB,"2018-02-27 11:31:00",183,183,183,183,77970
FB,"2018-02-27 11:32:00",183,183,183,183,16269
FB,"2018-02-27 11:33:00",183,183,183,183,21511
FB,"2018-02-27 11:34:00",183,184,183,184,34430
FB,"2018-02-27 11:35:00",184,184,183,183,31548
FB,"2018-02-27 11:36:00",183,183,183,183,20887
FB,"2018-02-27 11:37:00",183,183,183,183,48212
FB,"2018-02-27 11:38:00",183,183,183,183,21853
FB,"2018-02-27 11:39:00",183,183,183,183,49996
FB,"2018-02-27 11:40:00",183,183,183,183,49644
FB,"2018-02-27 11:41:00",183,183,183,183,53503
FB,"2018-02-27 11:42:00",183,183,183,183,21209
FB,"2018-02-27 11:43:00",183,183,183,183,18619
FB,"2018-02-27 11:44:00",183,183,183,183,21608
FB,"2018-02-27 11:45:00",183,183,183,183,11899
FB,"2018-02-27 11:46:00",183,183,183,183,27780
FB,"2018-02-27 11:47:00",183,183,183,183,26625
FB,"2018-02-27 11:48:00",183,183,183,183,15640
FB,"2018-02-27 11:49:00",183,183,183,183,20319
FB,"2018-02-27 11:50:00",183,183,183,183,33741
FB,"2018-02-27 11:51:00",183,184,183,183,35657
FB,"2018-02-27 11:52:00",183,183,183,183,33227
FB,"2018-02-27 11:53:00",183,183,183,183,15153
FB,"2018-02-27 11:54:00",183,183,183,183,33746
FB,"2018-02-27 11:55:00",183,183,183,183,50055
FB,"2018-02-27 11:56:00",183,183,183,183,14551
FB,"2018-02-27 11:57:00",183,183,183,183,51464
FB,"2018-02-27 11:58:00",183,183,183,183,22090
FB,"2018-02-27 11:59:00",183,183,183,183,35106
FB,"2018-02-27 12:00:00",183,183,183,183,39973
FB,"2018-02-27 12:01:00",183,183,183,183,54443
FB,"2018-02-27 12:02:00",183,183,183,183,28721
FB,"2018-02-27 12:03:00",183,183,183,183,17635
FB,"2018-02-27 12:04:00",183,183,183,183,27888
FB,"2018-02-27 12:05:00",183,183,183,183,59825
FB,"2018-02-27 12:06:00",183,183,183,183,43278
FB,"2018-02-27 12:07:00",183,183,183,183,38916
FB,"2018-02-27 12:08:00",183,183,182,183,53544
FB,"2018-02-27 12:09:00",183,183,183,183,32304
FB,"2018-02-27 12:10:00",183,183,183,183,31501
FB,"2018-02-27 12:11:00",183,183,183,183,18035
FB,"2018-02-27 12:12:00",183,183,183,183,10933
FB,"2018-02-27 12:13:00",183,183,183,183,16564
FB,"2018-02-27 12:14:00",183,183,183,183,14071
FB,"2018-02-27 12:15:00",183,183,183,183,14046
FB,"2018-02-27 12:16:00",183,183,183,183,14619
FB,"2018-02-27 12:17:00",183,183,183,183,17696
FB,"2018-02-27 12:18:00",183,183,183,183,65226
FB,"2018-02-27 12:19:00",183,183,182,182,51535
FB,"2018-02-27 12:20:00",182,182,182,182,34532
FB,"2018-02-27 12:21:00",182,182,182,182,63026
FB,"2018-02-27 12:22:00",182,182,182,182,107487
FB,"2018-02-27 12:23:00",182,182,182,182,28615
FB,"2018-02-27 12:24:00",182,182,182,182,22120
FB,"2018-02-27 12:25:00",182,182,182,182,50563
FB,"2018-02-27 12:26:00",182,182,182,182,65275
FB,"2018-02-27 12:27:00",182,182,182,182,60944
FB,"2018-02-27 12:28:00",182,182,182,182,41297
FB,"2018-02-27 12:29:00",182,182,182,182,16342
FB,"2018-02-27 12:30:00",182,182,182,182,28341
FB,"2018-02-27 12:31:00",182,182,182,182,29496
FB,"2018-02-27 12:32:00",182,183,182,183,40748
FB,"2018-02-27 12:33:00",182,183,182,182,20896
FB,"2018-02-27 12:34:00",182,182,182,182,17383
FB,"2018-02-27 12:35:00",182,182,182,182,16135
FB,"2018-02-27 12:36:00",182,183,182,182,24195
FB,"2018-02-27 12:37:00",183,183,183,183,13847
FB,"2018-02-27 12:38:00",183,183,183,183,18685
FB,"2018-02-27 12:39:00",183,183,183,183,17495
FB,"2018-02-27 12:40:00",183,183,183,183,16424
FB,"2018-02-27 12:41:00",183,183,183,183,25178
FB,"2018-02-27 12:42:00",183,183,182,182,21721
FB,"2018-02-27 12:43:00",182,183,182,183,14184
FB,"2018-02-27 12:44:00",183,183,182,182,12738
FB,"2018-02-27 12:45:00",183,183,182,183,13839
FB,"2018-02-27 12:46:00",183,183,183,183,31503
FB,"2018-02-27 12:47:00",183,183,183,183,15615
FB,"2018-02-27 12:48:00",183,183,183,183,15120
FB,"2018-02-27 12:49:00",183,183,183,183,14633
FB,"2018-02-27 12:50:00",183,183,183,183,22665
FB,"2018-02-27 12:51:00",183,183,183,183,50853
FB,"2018-02-27 12:52:00",183,183,183,183,31885
FB,"2018-02-27 12:53:00",183,183,183,183,31313
FB,"2018-02-27 12:54:00",183,183,183,183,27065
FB,"2018-02-27 12:55:00",183,183,183,183,23305
FB,"2018-02-27 12:56:00",183,183,183,183,16048
FB,"2018-02-27 12:57:00",183,183,183,183,12163
FB,"2018-02-27 12:58:00",183,183,183,183,11698
FB,"2018-02-27 12:59:00",183,183,183,183,34344
FB,"2018-02-27 13:00:00",183,183,183,183,17829
FB,"2018-02-27 13:01:00",183,183,183,183,19875
FB,"2018-02-27 13:02:00",183,183,183,183,16265
FB,"2018-02-27 13:03:00",183,183,183,183,7306
FB,"2018-02-27 13:04:00",183,183,183,183,9418
FB,"2018-02-27 13:05:00",183,183,183,183,11222
FB,"2018-02-27 13:06:00",183,183,183,183,6680
FB,"2018-02-27 13:07:00",183,183,183,183,10970
FB,"2018-02-27 13:08:00",183,183,183,183,18617
FB,"2018-02-27 13:09:00",183,183,183,183,14234
FB,"2018-02-27 13:10:00",183,183,183,183,12747
FB,"2018-02-27 13:11:00",183,183,183,183,8141
FB,"2018-02-27 13:12:00",183,183,183,183,14832
FB,"2018-02-27 13:13:00",183,183,183,183,6977
FB,"2018-02-27 13:14:00",183,183,183,183,18384
FB,"2018-02-27 13:15:00",183,183,183,183,22391
FB,"2018-02-27 13:16:00",183,183,183,183,32499
FB,"2018-02-27 13:17:00",183,183,183,183,23166
FB,"2018-02-27 13:18:00",183,183,183,183,28134
FB,"2018-02-27 13:19:00",183,183,183,183,11492
FB,"2018-02-27 13:20:00",183,183,183,183,15347
